rank,user_id,final_score,behavior_score,style_score,score_professionalism,score_charisma,score_expertise,kw_professional_count,kw_logistics_count,kw_charisma_count,kw_expertise_count,text_word_count,text_digit_count,text_unique_ratio,user_segment_marketing,user_city,user_region,ad_category_1,ad_category_2,ad_category_3,rating_seller,reviews_count,response_time_minutes,comments_per_ad_avg,comment_length_avg,comment_sentiment_avg,questions_per_ad_avg,followers_count,total_ads_last_12m,total_deals_last_12m,deal_success_rate
577,fdef65590189c258,72.12,76.39,62.16,0.6382444664181943,0.6481675160366116,0.572921579067468,7,0,3,0,17,0,0.8235294117647058,Новичок,Казань,Приволжский,Хобби и отдых,Винтажная одежда,Nike,4.9,131,25.2,8.7,8.2,0.72,5.0,1206,98,78,0.99
578,9efbefd2045272ca,72.11,74.61,66.26,0.8127836515301338,0.4772882279861059,0.6477897365685453,6,3,1,1,47,1,0.9574468085106383,Уходящий,Москва,Центральный,Электроника,Ноутбуки,Apple,4.9,278,17.3,4.9,65.4,0.79,1.7,87,208,137,0.92
579,52a276dc54676c2a,72.1,73.29,69.33,0.5707132172105169,0.7539660505565274,0.7961157171471311,3,2,11,2,40,3,0.725,Спящий,Краснодар,Южный,Услуги,Доставка,Переезды,5.0,130,12.5,5.2,15.1,1.0,2.3,54,97,67,0.94
580,207e3802ee6b6fcf,72.1,74.63,66.2,0.7516695824142391,0.6087605537384954,0.5957284298065465,7,3,3,1,47,0,0.8297872340425532,Новичок,Казань,Приволжский,Хобби и отдых,Коллекционирование,Монеты,4.9,328,41.8,3.4,17.6,0.87,1.6,884,248,147,0.94
581,0e8368453336cee1,72.1,76.04,62.91,0.6680079105499354,0.4105955731345554,0.7958729494688268,8,1,2,2,18,0,0.9444444444444444,Новичок,Краснодар,Южный,Авто,Запчасти,Toyota,5.0,110,53.1,0.1,43.6,0.82,5.0,403,85,44,0.98
582,200c7cb0e2c6a35f,72.09,75.63,63.83,0.652305976014807,0.6127025176846428,0.6453259298699323,4,3,4,1,17,4,0.9411764705882353,Новичок,Екатеринбург,Уральский,Авто,Автомобили,BMW,4.8,197,14.6,1.6,48.8,0.72,4.0,605,150,65,0.76
583,37abf86914d2ea14,72.08,78.4,57.33,0.5966937957962526,0.7163250171141706,0.3992203544534875,3,3,5,0,15,0,0.8666666666666667,Активный,Нижний Новгород,Приволжский,Недвижимость,Коммерческая,Офисы,5.0,166,16.0,2.3,50.6,0.86,2.2,215,127,75,0.85
584,3755f7c8eaac2b48,72.08,70.8,75.06,0.844509520549682,0.6576753885550569,0.7182696939732766,7,3,1,2,46,0,0.8478260869565217,Активный,Самара,Приволжский,Электроника,Смартфоны и телефоны,Huawei,5.0,128,24.0,10.7,45.6,1.0,1.7,1632,95,47,0.99
585,5d9b1893693bb968,72.08,75.52,64.06,0.7734540199285009,0.526651834385538,0.5772799878299232,6,3,3,0,39,0,0.8717948717948718,Спящий,Нижний Новгород,Приволжский,Услуги,Обучение,Английский,4.9,207,,7.0,35.2,0.56,4.5,41,154,97,0.98
586,e8dcbeb6f9901996,72.08,77.34,59.82,0.6125478562916762,0.7438224182956822,0.43336122309272074,4,4,4,0,16,0,1.0,Постоянный клиент,Красноярск,Сибирский,Дом и сад,Инструменты,Metabo,4.5,531,8.0,3.4,41.3,0.9,3.7,544,400,293,0.8
587,a72add81a224bc3c,72.08,72.48,71.16,0.8194138079663296,0.600830988058112,0.678743566339596,7,3,3,3,23,0,0.7391304347826086,Новичок,Екатеринбург,Уральский,Авто,Шины и диски,Nokian,4.9,285,22.9,8.9,27.2,0.67,1.9,146,214,194,0.82
588,6cf3d52c6380a1ad,72.08,78.1,58.04,0.7005299054283614,0.37915367257422483,0.6215049060622194,5,2,3,1,48,0,0.7708333333333334,Новичок,Москва,Центральный,Хобби и отдых,Винтажная одежда,Adidas,4.8,253,13.7,1.2,9.9,0.68,2.1,157,188,99,0.94
589,a5d5d3370e25c3d2,72.08,70.8,75.06,0.844509520549682,0.6576753885550569,0.7182696939732766,7,3,1,2,46,0,0.8478260869565217,Активный,Самара,Приволжский,Электроника,Смартфоны и телефоны,Huawei,5.0,128,24.0,10.7,45.6,1.0,1.7,1632,95,47,0.99
590,d3a25322938943be,72.08,75.52,64.06,0.7734540199285009,0.526651834385538,0.5772799878299232,6,3,3,0,39,0,0.8717948717948718,Спящий,Нижний Новгород,Приволжский,Услуги,Обучение,Английский,4.9,207,,7.0,35.2,0.56,4.5,41,154,97,0.98
591,1dea538a32c296ec,72.07,80.04,53.48,0.4888035293222789,0.6188382647498795,0.5122537461017722,2,4,5,0,19,0,0.8947368421052632,Постоянный клиент,Пермь,Приволжский,Дом и сад,Мебель,Диваны,4.7,319,8.6,4.0,5.0,0.73,7.6,73,236,150,0.82
592,6be2f78491d161e8,72.07,74.52,66.35,0.698306330975381,0.6082991049922669,0.6723377956948353,4,2,5,2,32,0,0.90625,Активный,Воронеж,Центральный,Авто,Шины и диски,Continental,5.0,530,7.5,5.2,38.5,0.45,2.4,45,398,244,0.84
593,9385f4ed052618ba,72.06,78.32,57.46,0.5502725590121955,0.5814862706320835,0.6001743109961715,4,2,2,0,47,3,0.8936170212765957,Премиум,Ростов-на-Дону,Южный,Недвижимость,Квартиры,Вторичка,,150,19.7,5.5,14.1,0.99,3.5,312,115,56,0.91
594,e5d8639b40283b56,72.05,74.45,66.45,0.771575264318856,0.6410049187393829,0.5451509850155929,8,3,3,0,23,0,0.782608695652174,Активный,Ростов-на-Дону,Южный,Недвижимость,Квартиры,Вторичка,4.3,180,3.5,5.4,40.9,0.84,5.0,94,134,112,0.89
595,a0dadb1b2b86ee32,72.05,75.78,63.35,0.6423011586927309,0.5336312466722447,0.7217761973580791,4,4,3,2,20,0,0.95,Постоянный клиент,Екатеринбург,Уральский,Авто,Шины и диски,Michelin,5.0,174,31.8,2.6,19.8,0.78,3.9,492,131,68,0.85
596,4122df123a247664,72.05,75.75,63.42,0.6756547754874369,0.7379978955908826,0.4752782637357065,4,3,9,0,40,0,0.725,Активный,Казань,Приволжский,Одежда и обувь,Аксессуары,Сумки,5.0,380,21.4,4.0,33.6,0.79,2.6,266,283,203,0.87
597,644ff2267214e8cd,72.05,76.24,62.28,0.5503739763190589,0.5488108820770264,0.7932525798027433,6,0,5,2,47,0,0.723404255319149,Постоянный клиент,Москва,Центральный,Авто,Шины и диски,Michelin,4.9,142,50.7,1.5,28.3,0.53,8.0,1589,104,46,0.89
598,fc5257015311486f,72.04,77.55,59.18,0.5757739408230015,0.4715828706168708,0.7332407900408205,4,1,3,1,13,3,0.9230769230769231,Постоянный клиент,Уфа,Приволжский,Дом и сад,Кухонная техника,Philips,5.0,115,19.1,2.9,49.0,0.65,6.8,27,86,54,0.99
599,f242837f9ef72c77,72.04,80.04,53.39,0.6116604548566213,0.45539666844146953,0.5085589868411045,3,6,2,0,21,3,0.8095238095238095,Новичок,Москва,Центральный,Услуги,Ремонт,Бытовой техники,4.9,177,13.3,2.7,58.0,0.82,2.4,21,134,100,0.83
600,d5c7e800ee2fa27b,72.03,73.94,67.57,0.7710098628330925,0.5907976471184808,0.6335406049542354,4,6,5,2,22,0,0.7727272727272727,Постоянный клиент,Владивосток,Дальневосточный,Авто,Шины и диски,Bridgestone,5.0,195,7.8,3.6,38.9,0.5,2.3,110,148,67,0.79
601,642bc75e71be2b04,72.01,74.9,65.29,0.8938388986080475,0.5915405288912553,0.3929286782789483,6,3,4,0,19,0,0.8421052631578947,Активный,Челябинск,Уральский,Одежда и обувь,Аксессуары,Сумки,5.0,233,6.4,5.4,21.0,0.63,3.7,72,174,131,0.68
602,1e323d6952dab952,72.01,73.67,68.14,0.49478461499454884,0.8058226211302959,0.805645140843285,4,2,5,3,18,3,0.9444444444444444,Постоянный клиент,Казань,Приволжский,Авто,Запчасти,Hyundai/Kia,4.7,131,30.6,10.3,69.4,0.65,5.7,209,97,60,0.77
603,f87d0e4599a52e61,72.01,79.17,55.32,0.8085520144012576,0.40517862123171317,0.3608250297913339,5,4,1,0,29,0,0.8275862068965517,Активный,Пермь,Приволжский,Хобби и отдых,Винтажная одежда,Carhartt,5.0,370,15.6,6.6,21.6,0.72,2.3,74,278,222,0.7
604,83facc01cfb8a0dc,72.0,78.61,56.58,0.7704977054334323,0.28789964757485864,0.5706067290383104,7,3,1,0,20,0,0.8,Активный,Новосибирск,Сибирский,Недвижимость,Квартиры,Новостройка,4.7,130,20.3,3.1,18.4,0.57,4.0,267,100,71,0.99
605,0b1b910480d68417,72.0,79.03,55.59,0.8593620851398291,0.26130993128977464,0.44589386678836745,6,4,1,0,19,0,0.7894736842105263,Постоянный клиент,Пермь,Приволжский,Одежда и обувь,Одежда,Джинсы,5.0,111,17.5,1.5,38.3,0.65,5.6,136,78,48,0.73
606,623d2c51e834f56d,72.0,75.88,62.95,0.6461119139981237,0.5498833700971071,0.6870547146370528,6,5,3,1,20,0,0.9,Активный,Екатеринбург,Уральский,Недвижимость,"Дома, дачи, коттеджи",Аренда,4.6,203,47.5,4.8,29.6,0.72,5.4,86,153,62,0.91
607,505d63580e765139,72.0,73.75,67.91,0.720983240790041,0.5843563804163181,0.7181283436018355,5,3,2,1,20,4,0.85,Активный,Казань,Приволжский,Авто,Автомобили,Hyundai,5.0,141,28.6,5.1,19.7,0.94,4.7,496,107,65,0.83
608,d2241a8819feba06,71.99,77.91,58.17,0.49522831571207626,0.5596004158109581,0.7189567962272762,2,4,3,2,20,0,0.85,Активный,Владивосток,Дальневосточный,Авто,Шины и диски,Michelin,5.0,208,,9.0,26.5,0.61,4.4,89,155,66,0.83
609,9db0b8d985d99e96,71.98,78.23,57.39,0.557698841307269,0.5118639233285159,0.6574624122106437,4,5,4,1,20,1,1.0,Спящий,Красноярск,Сибирский,Электроника,Ноутбуки,Apple,4.8,261,53.2,4.3,10.1,0.57,6.3,28,195,114,0.76
610,84ee01b03a40650a,71.98,78.23,57.39,0.557698841307269,0.5118639233285159,0.6574624122106437,4,5,4,1,20,1,1.0,Спящий,Красноярск,Сибирский,Электроника,Ноутбуки,Apple,4.8,261,53.2,4.3,10.1,0.57,6.3,28,195,114,0.76
611,d0fee05450e8a56c,71.97,77.68,58.65,0.8071194949418119,0.4654166983595751,0.41326031287239173,6,3,2,0,19,0,0.8421052631578947,Активный,Владивосток,Дальневосточный,Одежда и обувь,Аксессуары,Очки,4.7,172,5.8,2.0,30.2,0.85,6.0,533,126,55,0.62
612,639db6468cd7b81c,71.97,78.01,57.87,0.7849446007961259,0.2981941380796632,0.5842372150807535,6,1,1,0,17,0,0.8823529411764706,Активный,Москва,Центральный,Одежда и обувь,Аксессуары,Часы,5.0,127,6.2,2.6,23.3,0.76,6.1,46,94,38,0.99
613,bbbbd7087fdc8b77,71.97,74.87,65.19,0.7002079054790701,0.5372765649958166,0.7022723815319084,5,1,7,2,40,0,0.725,Активный,Краснодар,Южный,Услуги,Ремонт,Квартир,4.9,115,4.6,1.4,35.5,0.4,2.8,780,92,64,0.86
614,1d31994e9a269491,71.97,74.77,65.43,0.7458025912121904,0.44147333992545823,0.7451287999797165,5,5,4,3,19,0,1.0,Премиум,Казань,Приволжский,Авто,Запчасти,Hyundai/Kia,,92,12.1,0.5,32.7,0.69,5.7,18,70,59,0.78
615,4158a833c6969d06,71.95,76.79,60.65,0.8496209528155981,0.28477726223980127,0.6040928221901067,7,2,0,1,37,0,0.8108108108108109,Новичок,Казань,Приволжский,Дом и сад,Кухонная техника,Philips,5.0,161,13.3,1.1,89.4,0.62,1.7,790,121,53,0.95
616,ef9980376a94a526,71.95,75.57,63.5,0.7349762937045208,0.6535477041657158,0.4830081640932025,7,2,3,1,20,0,0.8,Активный,Ростов-на-Дону,Южный,Хобби и отдых,Музыкальные инструменты,Гитары,4.8,534,,5.7,31.3,0.86,2.8,170,398,304,0.61
617,32f4170be20df7ad,71.94,75.79,62.94,0.5856646636748561,0.8361305494282599,0.4808517786060191,4,3,6,0,28,3,0.8571428571428571,Активный,Владивосток,Дальневосточный,Дом и сад,Инструменты,Metabo,4.9,520,35.4,7.7,69.3,0.65,2.6,1600,388,268,0.77
618,59d4523796ff946b,71.94,76.97,60.19,0.5252402322456328,0.7025531807002866,0.6033144443599301,2,4,4,1,16,0,1.0,Активный,Краснодар,Южный,Дети и игрушки,Конструкторы,City,4.8,113,7.9,7.9,57.2,0.66,5.7,52,85,77,0.81
619,8a7d61dda368dce1,71.94,79.87,53.44,0.4974975279531452,0.38385563246367993,0.7341129788798458,3,1,2,2,14,3,0.9285714285714286,Премиум,Воронеж,Центральный,Авто,Шины и диски,Michelin,5.0,102,13.9,1.1,39.2,0.82,5.3,111,77,45,0.81
620,0710302de7879945,71.93,78.04,57.69,0.7094292741056262,0.641750335944829,0.3354352070180776,4,4,3,0,16,0,0.9375,Постоянный клиент,Москва,Центральный,Недвижимость,"Дома, дачи, коттеджи",Продажа,4.8,282,6.4,4.1,47.3,0.88,2.9,130,213,170,0.64
621,90a908805b969710,71.93,79.07,55.26,0.6677036586293451,0.5470975634492027,0.4047437945285363,3,4,3,0,19,0,0.7894736842105263,Премиум,Краснодар,Южный,Услуги,Обучение,Английский,5.0,145,3.8,2.7,20.9,0.82,3.7,356,108,63,0.71
622,6726185c873be788,71.93,75.29,64.07,0.77581957861109,0.5977282523262595,0.5036738419411273,8,2,3,0,47,0,0.851063829787234,Активный,Уфа,Приволжский,Хобби и отдых,Спорт и отдых,Палатки,5.0,239,30.4,3.5,43.1,0.71,1.9,784,179,112,0.99
623,f06ff52e227b5a73,71.92,75.28,64.07,0.7236758702872645,0.6286370781673892,0.5422434775994524,5,5,4,1,19,0,1.0,Спящий,Ростов-на-Дону,Южный,Электроника,Смартфоны и телефоны,Google Pixel,5.0,193,37.9,1.8,50.0,0.79,4.6,249,145,137,0.68
624,dd5306209f19dc9a,71.91,72.84,69.73,0.7238964529296925,0.6629769782713419,0.6962849572779595,5,2,4,2,20,0,0.9,Новичок,Казань,Приволжский,Электроника,Игровые приставки,Microsoft,4.9,125,14.3,5.6,36.2,0.54,3.0,588,96,69,0.85
625,fab138b5fb64695c,71.91,72.84,69.73,0.7238964529296925,0.6629769782713419,0.6962849572779595,5,2,4,2,20,0,0.9,Новичок,Казань,Приволжский,Электроника,Игровые приставки,Microsoft,4.9,125,14.3,5.6,36.2,0.54,3.0,588,96,69,0.85
626,2925a6eb13b449ef,71.9,76.51,61.17,0.6295530032199995,0.5250602165259501,0.6744105119038565,4,2,4,0,49,4,0.8775510204081632,Спящий,Казань,Приволжский,Авто,Автомобили,Lada,4.8,232,10.5,6.1,18.8,0.34,6.4,11,176,92,0.94
627,41f99ef3041745a7,71.9,77.63,58.53,0.5160315407824345,0.7403425369539312,0.5225000633858168,2,5,4,0,18,3,0.9444444444444444,Спящий,Самара,Приволжский,Одежда и обувь,Аксессуары,Часы,5.0,102,23.5,5.9,27.7,0.76,3.7,766,77,61,0.8
628,009b21fe472fef82,71.9,73.94,67.14,0.652764889328364,0.6135163915722217,0.7540858497502599,5,2,2,1,49,7,0.8163265306122449,Спящий,Омск,Сибирский,Авто,Автомобили,BMW,4.8,151,24.3,6.8,57.8,0.77,3.5,282,114,77,0.91
629,fad5c5f4d732236b,71.9,73.94,67.14,0.652764889328364,0.6135163915722217,0.7540858497502599,5,2,2,1,49,7,0.8163265306122449,Спящий,Омск,Сибирский,Авто,Автомобили,BMW,4.8,151,24.3,6.8,57.8,0.77,3.5,282,114,77,0.91
630,800c9a901852dae4,71.89,75.57,63.29,0.6595877386476003,0.5763691336426561,0.6539381607971401,5,2,3,0,47,3,0.9787234042553191,Новичок,Краснодар,Южный,Недвижимость,"Дома, дачи, коттеджи",Продажа,4.9,165,25.3,8.0,37.0,0.44,5.5,316,124,64,0.95
631,781b0e88b4a7bcbb,71.89,77.25,59.39,0.7114626911082377,0.3132615805887275,0.7178893790725388,6,1,2,2,32,0,0.875,Новичок,Омск,Сибирский,Услуги,Доставка,Курьер,4.9,278,15.6,2.3,9.5,0.66,3.3,98,208,91,0.86
632,b6fa1ef46ee8efb0,71.89,77.25,59.39,0.7114626911082377,0.3132615805887275,0.7178893790725388,6,1,2,2,32,0,0.875,Новичок,Омск,Сибирский,Услуги,Доставка,Курьер,4.9,278,15.6,2.3,9.5,0.66,3.3,98,208,91,0.86
633,da1d1cfecc0d687a,71.88,76.98,60.0,0.8980857483329531,0.17337795694835323,0.6292113536675034,8,4,0,1,21,0,0.7142857142857143,Постоянный клиент,Екатеринбург,Уральский,Недвижимость,"Дома, дачи, коттеджи",Аренда,5.0,100,18.6,1.3,17.9,0.7,3.2,73,81,53,0.88
634,68edb038d31918a4,71.88,72.37,70.74,0.591169088004868,0.8206992723308233,0.7489154686747295,4,4,4,1,19,1,0.9473684210526315,Постоянный клиент,Пермь,Приволжский,Электроника,Ноутбуки,Apple,5.0,120,70.0,11.3,26.3,0.92,5.4,331,91,80,0.93
635,9bea22bfa66a1615,71.87,72.58,70.19,0.863631753758779,0.5017824091681246,0.6865000887401433,6,4,0,1,22,6,0.7272727272727273,Постоянный клиент,Казань,Приволжский,Электроника,Ноутбуки,HP,4.9,89,10.9,8.0,45.1,0.78,3.7,304,63,28,0.8
636,df0c8421031435c2,71.87,71.52,72.68,0.8999011181258083,0.705387160568951,0.5174818082705814,6,3,4,1,21,4,0.9523809523809523,Премиум,Екатеринбург,Уральский,Авто,Автомобили,BMW,5.0,133,4.2,9.8,26.9,0.71,1.4,127,98,89,0.66
637,0f5382a293b20c4d,71.87,72.88,69.52,0.5259602951243629,0.8054942825993257,0.810634872340965,3,2,5,2,20,3,0.85,Постоянный клиент,Пермь,Приволжский,Авто,Запчасти,Toyota,5.0,160,21.9,3.8,69.4,0.88,6.0,246,119,104,0.83
638,35dbdb03a6d55791,71.87,71.93,71.72,0.789176237925002,0.5779303263101849,0.7604656322101367,7,3,6,3,47,0,0.8723404255319149,Уходящий,Красноярск,Сибирский,Авто,Запчасти,Hyundai/Kia,4.8,243,24.0,2.4,13.5,0.59,3.2,659,178,126,0.86
639,a8ae815dd0a91e9f,71.86,76.01,62.18,0.7542785426333004,0.6081983215435715,0.4586293450977409,4,4,4,0,21,0,0.8571428571428571,Спящий,Воронеж,Центральный,Хобби и отдых,Спорт и отдых,Сноуборды,5.0,160,8.9,4.4,56.2,0.36,2.3,198,117,63,0.87
640,af5b59b752226fc2,71.85,77.12,59.56,0.7141654623361477,0.5432513120864075,0.4897251590984002,7,1,2,0,35,0,0.8,Премиум,Нижний Новгород,Приволжский,Дети и игрушки,Игрушки,Машинки,5.0,195,25.3,3.5,56.1,0.74,2.2,908,146,66,0.93
641,4733c1ad514b0c45,71.85,76.83,60.23,0.4061408179305799,0.7063011840470577,0.7597861362541518,4,1,6,2,31,0,0.7096774193548387,Постоянный клиент,Пермь,Приволжский,Услуги,Доставка,Грузчики,4.7,331,40.1,7.3,36.3,0.34,3.6,490,248,182,0.92
